id,sim_head_fine,sim_head_cmp,sim_fine_cmp,dist_head_fine,dist_head_cmp,dist_fine_cmp,relevance_gap_fine_minus_cmp,novelty_gap_fine_minus_cmp,relevance_mean,disagreement,diverse_but_relevant_score,delta_norm_fine,delta_norm_cmp,delta_alignment_fine_vs_cmp,odd_one_out,triangle_area,triangle_thinness
zh_0013,0.5739906783680998,0.5027788323441015,0.463742105058356,0.4260093569755554,0.4972211718559265,0.5362578630447388,0.07121184602399833,-0.0712118148803711,0.5383847553561006,0.5362578630447388,0.288713058403127,0.9230485595372545,0.997217295934942,0.42040304966565795,cmp,0.09985981505928719,0.046880201220093544
zh_0014,0.3633983891831523,0.5489801744927666,0.42872585968854604,0.6366016268730164,0.4510197639465332,0.5712741613388062,-0.18558178530961428,0.18558186292648315,0.4561892818379595,0.5712741613388062,0.2606091493937326,1.128363071725451,0.9497576801555572,0.48181490242539055,fine,0.12501081169468403,0.045426522263178185
zh_0015,0.3655067140130238,0.3260500037193684,0.39601712154661783,0.6344932317733765,0.6739499568939209,0.6039828658103943,0.03945671029365544,-0.039456725120544434,0.3457783588661961,0.6039828658103943,0.2088442041232201,1.1264930412452407,1.1609909528335107,0.5386407902871532,head,0.17488659474328186,0.04781753869627934
zh_0016,0.6875623788802235,0.4415963876433767,0.47941071040319494,0.3124375343322754,0.5584036111831665,0.520589292049408,0.24596599123684681,-0.2459660768508911,0.5645793832618001,0.520589292049408,0.2939139814379519,0.7904905073684018,1.05679100332717,0.41927096478799464,cmp,0.08007581508506455,0.041359794223586606
zh_0017,0.34501091798545025,0.3814295727289634,0.4113601903465468,0.6549890637397766,0.6185704469680786,0.5886397957801819,-0.036418654743513135,0.036418616771698,0.3632202453572068,0.5886397957801819,0.21380589105029377,1.14454277509803,1.1122683374717062,0.5380195474142873,head,0.16587836816951051,0.04783408084354355
zh_0018,0.5901916182027473,0.5597113571244068,0.4976060835445748,0.4098083972930908,0.44028860330581665,0.502393901348114,0.030480261078340565,-0.03048020601272583,0.5749514876635771,0.502393901348114,0.2888521209732065,0.9053268821782032,0.938390795858094,0.4092789582593077,cmp,0.0859716110833569,0.04699875576743891
zh_0019,0.6910968893514275,0.7721527103757483,0.7268312335676994,0.3089030981063843,0.227847158908844,0.273168683052063,-0.08105582102432074,0.08105593919754028,0.7316247998635879,0.273168683052063,0.19985698306696545,0.7860065020705262,0.6750515382165302,0.49676624238092015,fine,0.030132541966815224,0.04593594549568299
zh_0020,0.4741411741693706,0.5790640071090667,0.49445847627763734,0.5258588194847107,0.4209359884262085,0.5055415034294128,-0.10492283293969606,0.1049228310585022,0.5266025906392187,0.5055415034294128,0.26621946538157426,1.025532862301964,0.9175358226150446,0.46893791794540046,fine,0.09897222496398209,0.046922262215063834
zh_0021,0.6504057537722825,0.5236689047956613,0.5031254790233426,0.34959423542022705,0.47633105516433716,0.49687451124191284,0.12673684897662119,-0.1267368197441101,0.5870373292839719,0.49687451124191284,0.2916838860687314,0.8361749173799911,0.9760441539237237,0.4031775834822211,cmp,0.07924232072333288,0.0452865194378484
zh_0022,0.4907203835146303,0.5035339241808037,0.5871226645127232,0.5092796087265015,0.49646610021591187,0.4128773808479309,-0.01281354066617335,0.0128135085105896,0.497127153847717,0.4128773808479309,0.2052525572290318,1.0092369558090604,0.9964598093442564,0.5895292252205194,head,0.09461597974785302,0.0470143506775629
zh_0023,0.3958717122074158,0.5741581638469037,0.43270890411314417,0.6041283011436462,0.42584192752838135,0.5672911405563354,-0.17828645163948786,0.1782863736152649,0.4850149380271597,0.5672911405563354,0.2751446773802878,1.099207248695699,0.9228670935222428,0.4561010480785827,fine,0.11574221802150066,0.0453669752448699
zh_0024,0.7444472305032992,0.4917420741453336,0.5035029175403992,0.25555264949798584,0.5082579255104065,0.49649709463119507,0.2527051563579656,-0.25270527601242065,0.6180946523243164,0.49649709463119507,0.3068821990861017,0.714916455953702,1.00822410787946,0.3708588985816567,cmp,0.0620151592761369,0.03904313703878755
zh_0025,0.39087932673384235,0.5412300050932954,0.38840004825127594,0.6091206669807434,0.45876991748809814,0.6115999817848206,-0.1503506783594531,0.15035074949264526,0.4660546659135689,0.6115999817848206,0.2850390251834694,1.1037397095929438,0.9578830773186303,0.4315811465854871,fine,0.12974207175762012,0.04599659583098931
zh_0026,0.588063060732999,0.5305510162904828,0.7263257015648048,0.41193687915802,0.46944892406463623,0.2736741900444031,0.05751204444251612,-0.05751204490661621,0.5593070385117409,0.2736741900444031,0.15306790075083446,0.9076749850767087,0.9689674749025552,0.6909680679949285,head,0.056042436341866654,0.04200567070185266
zh_0027,0.5383442505138067,0.5617353320486399,0.5604040494458169,0.46165573596954346,0.4382646083831787,0.43959593772888184,-0.023391081534833158,0.023391127586364746,0.5500397912812234,0.43959593772888184,0.24179525783646783,0.9608909922422972,0.9362314542369963,0.5116897398790212,fine,0.08617553429309557,0.048027279958401864
zh_0028,0.30448494951656324,0.4242245556381198,0.48955529878518117,0.6955150365829468,0.5757753849029541,0.510444700717926,-0.11973960612155654,0.11973965167999268,0.3643547525773415,0.510444700717926,0.18598295263449507,1.1794193914663578,1.073103391441738,0.6011554829937346,head,0.14443358792790875,0.04549691166987181
zh_0029,0.4917687653166508,0.4672628683654006,0.42425898057200445,0.5082311630249023,0.532737135887146,0.5757409930229187,0.024505896951250217,-0.024505972862243652,0.47951581684102573,0.5757409930229187,0.2760769125582482,1.008197634081086,1.0322181277565317,0.44704174491784,cmp,0.1247159391699982,0.04771534768227735
zh_0030,0.5148611521273432,0.6954728753222231,0.5561936980846038,0.4851388931274414,0.3045271635055542,0.4438062906265259,-0.18061172319487995,0.1806117296218872,0.6051670137247831,0.4438062906265259,0.2685769275707279,0.9850267487461003,0.7804192779240868,0.449908202090707,fine,0.06619587211344898,0.04350829584393797
zh_0031,0.35627005786012284,0.5880636588383061,0.4537351645535905,0.6437299251556396,0.41193634271621704,0.5462648272514343,-0.2317936009781833,0.2317935824394226,0.47216685834921446,0.5462648272514343,0.2579281473099861,1.1346628945549224,0.9076743261343176,0.4946104304781283,fine,0.11170910681334656,0.04353122776037708
zh_0032,0.6077728008401962,0.4016483265499314,0.4519456132084406,0.3922271728515625,0.5983516573905945,0.5480543971061707,0.20612447429026487,-0.20612448453903198,0.5047105636950638,0.5480543971061707,0.27660884369901373,0.8856943029734399,1.0939393707606184,0.45673069750217227,cmp,0.10475672691238042,0.04424984020184409
zh_0033,0.38027000875450057,0.5962159872865483,0.44820846486381416,0.6197299957275391,0.403783917427063,0.5517914891242981,-0.21594597853204778,0.21594607830047607,0.48824299802052445,0.5517914891242981,0.2694083309322569,1.113310371141399,0.8986478873434817,0.47149897218809694,fine,0.10943134974241309,0.04409732355621783
zh_0034,0.6408636295143195,0.716828503270329,0.591223526800881,0.35913634300231934,0.2831714153289795,0.40877652168273926,-0.07596487375600947,0.07596492767333984,0.6788460663923243,0.40877652168273926,0.2774963337778642,0.8475097291307991,0.7525576346429175,0.36615149635197786,fine,0.04974913921567146,0.04503088570232879
zh_0035,0.3356548810805209,0.5772629872824133,0.3951058056844139,0.6643451452255249,0.4227370619773865,0.60489422082901,-0.24160810620189244,0.24160808324813843,0.4564589341814671,0.60489422082901,0.2761093713321389,1.1526882656811246,0.919496615238563,0.4549402214203376,fine,0.12522292417497824,0.043741656367538496
zh_0036,0.40969039825569764,0.47617734886146895,0.3826456938192563,0.5903096199035645,0.5238226652145386,0.6173542737960815,-0.06648695060577131,0.06648695468902588,0.44293387355858327,0.6173542737960815,0.27344711985044456,1.0865630232474346,1.0235454568689475,0.44668385097232016,fine,0.14230884623469803,0.04746720373843748
zh_0037,0.6395322757826021,0.41575731527810783,0.48580916007053754,0.36046767234802246,0.5842427015304565,0.5141907930374146,0.22377496050449425,-0.22377502918243408,0.5276447955303549,0.5141907930374146,0.27131009585581767,0.8490791767761098,1.080965017678086,0.4690650416556152,cmp,0.0917228659937668,0.04309489957573226
zh_0038,0.6868311983727411,0.6365779782557464,0.7230573572800923,0.3131687641143799,0.3634220361709595,0.2769426107406616,0.050253220116994735,-0.05025327205657959,0.6617045883142437,0.2769426107406616,0.18325419622682135,0.7914149374724473,0.8525514902271343,0.5923153386625867,head,0.04203067396003827,0.0462268737743888
zh_0039,0.5731120214787643,0.44297963097633697,0.4073761649667871,0.42688798904418945,0.5570203065872192,0.5926238298416138,0.1301323905024273,-0.13013231754302979,0.5080458262275507,0.5926238298416138,0.3010800632740181,0.9239999767545837,1.0554812826608178,0.40120853372185106,cmp,0.11352343014055905,0.04567513662701138
zh_0040,0.4277471223715932,0.7295411168897399,0.5079459139254794,0.5722528696060181,0.27045881748199463,0.4920540452003479,-0.3017939945181467,0.30179405212402344,0.5786441196306665,0.4920540452003479,0.2847241797956635,1.069815757622224,0.7354711185495464,0.4456652121262516,fine,0.06647014547201206,0.037309251170114986
zh_0041,0.6731348653751679,0.5448001850114561,0.6431223828452164,0.3268650770187378,0.45519983768463135,0.35687756538391113,0.12833468036371176,-0.12833476066589355,0.608967525193312,0.35687756538391113,0.21732684778885475,0.808535880001416,0.9541486414480125,0.5511438729815947,cmp,0.057933632553323795,0.04466086985061403
zh_0042,0.7821429648226743,0.5494836565896106,0.5301270920888619,0.2178570032119751,0.45051634311676025,0.46987295150756836,0.2326593082330637,-0.23265933990478516,0.6658133107061425,0.46987295150756836,0.3128476654545208,0.6600864112785932,0.9492274157549278,0.3168038680022618,cmp,0.0485111720808715,0.03744288248719347
zh_0043,0.5711428679238058,0.32656276632459086,0.44004729139628207,0.42885708808898926,0.673437237739563,0.5599526762962341,0.2445801015992149,-0.24458014965057373,0.44885281712419833,0.5599526762962341,0.251336336211799,0.9261286434142871,1.1605492093620238,0.504589358688637,cmp,0.11956610442014795,0.043272995844393224
zh_0044,0.31991306474695574,0.44281796061333356,0.41979964322297464,0.6800869107246399,0.5571820139884949,0.5802003145217896,-0.12290489586637782,0.12290489673614502,0.3813655126801446,0.5802003145217896,0.22126839040478344,1.16626492295108,1.05563444372251,0.5337033876598747,fine,0.15491286524773165,0.04689789483168167
zh_0045,0.3704351891097122,0.41161941259905355,0.40719326140871925,0.6295647621154785,0.5883805751800537,0.5928066968917847,-0.041184223489341365,0.041184186935424805,0.39102730085438286,0.5928066968917847,0.23180360261399682,1.1221094517829253,1.0847862346111763,0.5135668361379746,fine,0.15729690161351845,0.04797358838967618
zh_0046,0.48024008044857136,0.6670031765262558,0.5527278470755915,0.5197598934173584,0.33299684524536133,0.44727206230163574,-0.1867630960776845,0.18676304817199707,0.5736216284874136,0.44727206230163574,0.2565649287543882,1.0195684572910524,0.8160843381339254,0.48732974466861567,fine,0.07376863553041332,0.04364814616069989
zh_0047,0.4335467313571265,0.5422516745418513,0.4154543988625034,0.5664532780647278,0.45774829387664795,0.5845456123352051,-0.10870494318472479,0.10870498418807983,0.4878992029494889,0.5845456123352051,0.2851993383459675,1.0643808234301042,0.9568158918602356,0.4317054944031201,fine,0.12075810155709713,0.046659564103699994
zh_0048,0.48897402733230083,0.4962937486715085,0.5714197925888587,0.5110259056091309,0.5037062168121338,0.4285801649093628,-0.007319721339207663,0.00731968879699707,0.49263388800190466,0.4285801649093628,0.21113311295979686,1.0109658477591605,1.0036994085168045,0.5776570933688668,head,0.09853578747942175,0.047301332361863624
zh_0049,0.593889952818129,0.7064971418172772,0.6000849091126621,0.4061100482940674,0.29350292682647705,0.39991509914398193,-0.11260718899914823,0.11260712146759033,0.6501935473177031,0.39991509914398193,0.26002221693833655,0.9012325417802785,0.7661629828994908,0.4340357934474762,fine,0.05507001499095567,0.04555148600560647
zh_0050,0.47283613894642434,0.614533809151891,0.47347395825832317,0.5271638631820679,0.3854660987854004,0.5265260338783264,-0.1416976702054667,0.14169776439666748,0.5436849740491577,0.5265260338783264,0.28626429306534384,1.026804617299295,0.8780275517865131,0.4282608311015641,fine,0.0945018928910712,0.045627299442503017
zh_0051,0.3591516032139341,0.42949754797257594,0.4145377740128851,0.6408483982086182,0.5705024003982544,0.585462212562561,-0.07034594475864187,0.07034599781036377,0.394324575593255,0.585462212562561,0.23086213849461992,1.132120485448493,1.0681783109831653,0.5175599386888403,fine,0.15409232269646614,0.04772821957267557
zh_0052,0.4244914469277182,0.7805186775330254,0.3863756801998667,0.5755084753036499,0.2194812297821045,0.6136243343353271,-0.3560272306053072,0.3560272455215454,0.6025050622303718,0.6136243343353271,0.36971176774477676,1.0728546528512437,0.6625425608471869,0.2551526833175307,fine,0.0631526427197642,0.03182786474005963
zh_0053,0.6914354683478354,0.3794100526782047,0.44650860178661955,0.3085644841194153,0.6205899715423584,0.5534914135932922,0.3120254156696307,-0.3120254874229431,0.5354227605130201,0.5534914135932922,0.29635190058637423,0.7855756254520176,1.1140825349333816,0.4292330456553704,cmp,0.08529501778859076,0.038801525481312375
zh_0054,0.5196697867735631,0.5190968519749957,0.5206396910763,0.4803301692008972,0.48090314865112305,0.47936028242111206,0.0005729347985674593,-0.0005729794502258301,0.5193833193742794,0.47936028242111206,0.24897173466006922,0.9801328616329901,0.9807172355220487,0.5013071303484342,head,0.09984786866737226,0.048112268750753105
zh_0055,0.8014827420143578,0.32337554292610204,0.37450348066193595,0.19851720333099365,0.6766244173049927,0.625496506690979,0.4781071990882557,-0.478107213973999,0.5624291424702299,0.625496506690979,0.35179746387633176,0.6301067496633288,1.1632922737419844,0.34058085962570045,cmp,0.06171334369124878,0.027404830763387122
zh_0056,0.612175345165646,0.7401520262874974,0.6358219702903714,0.3878246545791626,0.2598479986190796,0.36417800188064575,-0.12797668112185145,0.127976655960083,0.6761636857265717,0.36417800188064575,0.2462439400121558,0.8807095489823575,0.7208994017371672,0.4465164043283856,fine,0.04565229719537863,0.04458921242113013
zh_0057,0.654369414803497,0.6332624957774209,0.6604228765018274,0.3456305265426636,0.3667374849319458,0.3395770788192749,0.021106919026076087,-0.021106958389282227,0.643815955290459,0.3395770788192749,0.21862514139477496,0.8314211750929881,0.8564315550265286,0.5235421325904648,head,0.053059972624029124,0.04794914633485902
zh_0058,0.7737385203256817,0.5345967752065444,0.5394979898363768,0.2262614369392395,0.4654032588005066,0.460502028465271,0.23914174511913733,-0.2391418218612671,0.654167647766113,0.460502028465271,0.3012455287526499,0.6726982676866625,0.9647831101273032,0.35617853762874235,cmp,0.0507744008760829,0.03824847738160615
zh_0059,0.5532956099966853,0.8016923811577823,0.6062901788383966,0.4467043876647949,0.1983075737953186,0.39370977878570557,-0.24839677116109704,0.24839681386947632,0.6774939955772338,0.39370977878570557,0.2667360111273565,0.9452030363930441,0.6297739576105345,0.4221691202510633,fine,0.039016067703871636,0.03616138479581766
zh_0060,0.5886867569272413,0.605315662584645,0.6608525653109958,0.4113132953643799,0.3946843147277832,0.3391474485397339,-0.016628905657403714,0.01662898063659668,0.5970012097559432,0.3391474485397339,0.2024714370638626,0.9069875887494367,0.8884642225946469,0.5793435958981674,head,0.06191913733623397,0.04721759798592889
zh_0061,0.7240968061384014,0.6379196017198084,0.5816094240389293,0.27590322494506836,0.36208033561706543,0.41839057207107544,0.086177204418593,-0.08617711067199707,0.681008203929105,0.41839057207107544,0.28492741202699384,0.7428367167306663,0.8509763783797898,0.3473822766950996,cmp,0.04929767652731577,0.04417646234311188
zh_0062,0.7306749413139522,0.7166505941739201,0.6370784717275175,0.26932501792907715,0.28334933519363403,0.36292147636413574,0.01402434714003209,-0.014024317264556885,0.7236627677439361,0.36292147636413574,0.26263276005938596,0.7339278693251097,0.7527940034645331,0.3434464047861095,cmp,0.03778977126682713,0.045078208879081656
zh_0063,0.5773687254415805,0.7236447544218153,0.6035645499880635,0.42263126373291016,0.2763553261756897,0.39643537998199463,-0.14627602898023484,0.14627593755722046,0.6505067399316979,0.39643537998199463,0.25788388662567124,0.9193816123443179,0.7434450155568788,0.44264343324568634,fine,0.053030175995285075,0.04419368080266049
zh_0064,0.7415181810346078,0.7655985663743983,0.7871693391229845,0.2584817409515381,0.23440134525299072,0.21283066272735596,-0.02408038533979051,0.024080395698547363,0.7535583737045031,0.21283066272735596,0.16038032807927796,0.7190018344418767,0.6846918045742938,0.5688718819612838,head,0.023502302913016734,0.04719035694020022
zh_0065,0.40066217784774494,0.7391263532767471,0.4744218768781314,0.5993377566337585,0.26087361574172974,0.5255780816078186,-0.3384641754290022,0.3384641408920288,0.5698942655622461,0.5255780816078186,0.29952393481350204,1.0948404652297565,0.7223207690815108,0.4231440833359017,fine,0.06845320112024673,0.03564505245659804
zh_0066,0.5561905552424179,0.6869504154623902,0.6011167782265686,0.443809449672699,0.3130496144294739,0.39888322353363037,-0.13075986021997232,0.1307598352432251,0.621570485352404,0.39888322353363037,0.2479340388507301,0.9421352819606978,0.7912642852266359,0.4801963401968985,fine,0.06059773079706966,0.045366403728625014
zh_0067,0.9038190578508939,0.6946252840381569,0.7229781144152652,0.09618091583251953,0.3053746819496155,0.2770218253135681,0.20919377381273696,-0.20919376611709595,0.7992221709445254,0.2770218253135681,0.22140198462612498,0.4385907936769894,0.7815045949472627,0.3633256819004891,cmp,0.013197826651104087,0.028661809650010948
zh_0068,0.5656450768044139,0.655246509383995,0.5935785858126748,0.43435484170913696,0.3447535037994385,0.40642136335372925,-0.08960143257958109,0.08960133790969849,0.6104457930942044,0.40642136335372925,0.2480982114828951,0.9320460537930367,0.8303655708373333,0.4815457316583823,fine,0.06587572834368353,0.046870603619455574
zh_0069,0.6961745621181809,0.46529450095516145,0.49500142958904136,0.30382537841796875,0.5347054600715637,0.504998505115509,0.2308800611630194,-0.23088008165359497,0.5807345315366712,0.504998505115509,0.29327007029497437,0.7795196442448635,1.0341232992683593,0.4137505630220033,cmp,0.07516311202337453,0.041639973152843186
zh_0070,0.4838121147705499,0.6231769668452674,0.4596570105726494,0.516187846660614,0.3768230080604553,0.5403429269790649,-0.13936485207471744,0.1393648386001587,0.5534945408079086,0.5403429269790649,0.29907686024707886,1.0160589404453362,0.8681279089566614,0.3998189253232505,fine,0.09279426289445455,0.04516628110339091
zh_0071,0.5243390441800737,0.5596835894215335,0.6008089685143394,0.47566092014312744,0.44031643867492676,0.3991910219192505,-0.0353445452414598,0.035344481468200684,0.5420113168008036,0.3991910219192505,0.2163660514455114,0.9753573251069849,0.9384203861580013,0.564611653408518,head,0.08195169823029888,0.04738001998321827
zh_0072,0.5656238867753571,0.7025651940121538,0.5974385289570214,0.4343760013580322,0.2974346876144409,0.4025615453720093,-0.13694130723679665,0.1369413137435913,0.6340945403937555,0.4025615453720093,0.25526207809286416,0.9320687884750175,0.7712779083933967,0.45800075964972237,fine,0.05783724269731271,0.04494655443312896
zh_0073,0.6344249275430458,0.6153349038226313,0.5769016128667809,0.36557507514953613,0.38466501235961914,0.4230983853340149,0.019090023720414462,-0.019089937210083008,0.6248799156828386,0.4230983853340149,0.2643856833530644,0.8550731810283305,0.8771146973769948,0.436190638800689,cmp,0.06546640257035719,0.04755233579906836
zh_0074,0.5219332121132533,0.4733878651027669,0.39790067298329346,0.47806674242019653,0.5266121029853821,0.6020992994308472,0.04854534701048635,-0.04854536056518555,0.4976605386080101,0.6020992994308472,0.29964106165026094,0.9778208300979755,1.0262671532278849,0.40117332293281943,cmp,0.12066900371410598,0.04673948203837664
zh_0075,0.6926424427992679,0.4659363711432259,0.49512652316596245,0.3073575496673584,0.5340636372566223,0.504873514175415,0.226706071656042,-0.22670608758926392,0.5792894069712469,0.504873514175415,0.29246787862216556,0.7840376996047219,1.0335024226936034,0.4153346783364745,cmp,0.07591320073640126,0.04188292750716337
zh_0076,0.6706891186413367,0.667474792562057,0.6300673753664974,0.32931089401245117,0.3325251340866089,0.36993253231048584,0.003214326079279739,-0.003214240074157715,0.6690819556016969,0.36993253231048584,0.2475151821589878,0.811555150755219,0.8155062322728659,0.4410561946961132,cmp,0.050752440792447825,0.04767518127176572
zh_0077,0.6228623972107977,0.6501035549807992,0.6464802952354277,0.37713754177093506,0.3498964309692383,0.3535196781158447,-0.027241157770001467,0.027241110801696777,0.6364829760957984,0.3535196781158447,0.22500925683560155,0.8684901873817594,0.8365362455018918,0.5141118387075355,fine,0.055980551427587864,0.04794513016830025
zh_0078,0.6230357927181707,0.6228847371244138,0.48570638901857016,0.3769642114639282,0.3771151900291443,0.5142935514450073,0.00015105559375683253,-0.00015097856521606445,0.6229602649212922,0.5142935514450073,0.32038444705549396,0.8682905127684273,0.8684644642995883,0.31798487225345506,cmp,0.07090654604351027,0.04407500658680589
zh_0079,0.48984044675615945,0.6015650440949831,0.5254726078480023,0.5101595520973206,0.39843493700027466,0.47452735900878906,-0.11172459733882367,0.1117246150970459,0.5457027454255713,0.47452735900878906,0.2589508825906419,1.0101084627344146,0.8926757036068775,0.4813878920936782,fine,0.08933592119311572,0.04669874795839347
zh_0080,0.6179936739516947,0.7332711129759744,0.6137435041597851,0.38200628757476807,0.26672887802124023,0.38625645637512207,-0.11527743902427967,0.11527740955352783,0.6756323934638345,0.38625645637512207,0.2609673741115829,0.8740781727606576,0.7303819371041778,0.4111438472169596,fine,0.04803673198882593,0.04484352931034235
zh_0081,0.5011380949426248,0.611085277530431,0.5331479636706912,0.4988618493080139,0.38891470432281494,0.46685194969177246,-0.10994718258780611,0.10994714498519897,0.5561116862365278,0.46685194969177246,0.25962182496590225,0.9988612566892117,0.881946395728867,0.47781187694794397,fine,0.08565263966442911,0.04667672024648645
zh_0082,0.8728760666819138,0.45134374648839765,0.4907396609776513,0.1271238923072815,0.5486562848091125,0.509260356426239,0.4215323201935161,-0.42153239250183105,0.6621099065851557,0.509260356426239,0.3371863270209002,0.5042299739565006,1.0475268526501866,0.3152624032815313,cmp,0.0317347513095227,0.022597931537674018
zh_0083,0.36708084646115147,0.6320681646870457,0.3949114583227038,0.6329191327095032,0.3679317831993103,0.6050885319709778,-0.2649873182258943,0.26498734951019287,0.4995745055740986,0.6050885319709778,0.3022868041879584,1.1250947991514748,0.8578249650283604,0.41005941184198524,fine,0.10841877212806782,0.04203839748096459
zh_0084,0.6372438394370288,0.5494436909869336,0.5375795499207132,0.3627561330795288,0.4505563974380493,0.4624204635620117,0.0878001484500952,-0.08780026435852051,0.5933437652119812,0.4624204635620117,0.2743742989609538,0.8517701104910538,0.9492695181170268,0.4339718497918465,cmp,0.07594002682050227,0.04666069150237472
zh_0085,0.7679177557268614,0.6724787884747122,0.6512215073838732,0.23208224773406982,0.32752126455307007,0.3487784266471863,0.09543896725214918,-0.09543901681900024,0.7201982721007868,0.3487784266471863,0.2511896202173346,0.6812961826887602,0.8093469114357419,0.38234143325662645,cmp,0.03670156454838136,0.044478240291159925
zh_0086,0.7001381980247285,0.5245365668957507,0.49955276534255927,0.2998617887496948,0.4754634499549866,0.5004472732543945,0.17560163112897786,-0.17560166120529175,0.6123373824602396,0.5004472732543945,0.30644257336396025,0.7744182358070751,0.9751547908965523,0.36399117399874326,cmp,0.06937838107219388,0.04262630424784068
zh_0087,0.48333629351240237,0.402740534292806,0.46295629709585534,0.5166637301445007,0.5972594022750854,0.5370436906814575,0.08059575921959639,-0.08059567213058472,0.4430384139026042,0.5370436906814575,0.23793098491591372,1.0165271334180885,1.092940497655013,0.5192417309755728,cmp,0.12954327103374366,0.04752675545397872
zh_0088,0.5811689470841069,0.7352636177811431,0.45909231524800653,0.4188309907913208,0.2647362947463989,0.5409077405929565,-0.1540946706970362,0.15409469604492188,0.658216282432625,0.5409077405929565,0.3560342821521265,0.915238824477953,0.7276487919578465,0.21421269865057654,fine,0.05417627128083032,0.03613343482870403
zh_0089,0.5216136846830095,0.5551504533654025,0.5010388206658973,0.4783862829208374,0.44484955072402954,0.4989611506462097,-0.03353676868239297,0.03353673219680786,0.538382069024206,0.4989611506462097,0.2686317366476049,0.978147550543363,0.9432386194750483,0.45985527385568903,fine,0.0966778468009922,0.047797750999151935
