id,sim_head_fine,sim_head_cmp,sim_fine_cmp,dist_head_fine,dist_head_cmp,dist_fine_cmp,relevance_gap_fine_minus_cmp,novelty_gap_fine_minus_cmp,relevance_mean,disagreement,diverse_but_relevant_score,delta_norm_fine,delta_norm_cmp,delta_alignment_fine_vs_cmp,odd_one_out,triangle_area,triangle_thinness
es_0068,0.5959653384974363,0.33671132671978204,0.40735947816256957,0.4040346145629883,0.6632886528968811,0.5926405191421509,0.2592540117776542,-0.2592540383338928,0.46633833260860913,0.5926405191421509,0.27637099153305117,0.8989267617582243,1.1517713950955875,0.45847209672824,cmp,0.11826546774769393,0.04292010012696446
es_0069,0.3907957740470336,0.46795445852878004,0.3975902305813135,0.6092041730880737,0.5320455431938171,0.602409839630127,-0.07715868448174645,0.07715862989425659,0.4293751162879068,0.602409839630127,0.2586597949441651,1.1038154066264576,1.0315479062760193,0.47323185667397605,fine,0.14477742920758102,0.047618693123925006
es_0070,0.6905802330286738,0.8603577527160301,0.7343869277572255,0.30941981077194214,0.13964223861694336,0.2656130790710449,-0.16977751968735633,0.16977757215499878,0.7754689928723519,0.2656130790710449,0.20597470692094758,0.7866635455788278,0.5284737406607263,0.44126834488284405,fine,0.018490759673651692,0.03620240455770884
es_0071,0.31291558198389835,0.5182615475512286,0.39787898096596763,0.6870843768119812,0.48173844814300537,0.6021209955215454,-0.2053459655673302,0.20534592866897583,0.41558856476756345,0.6021209955215454,0.25023460034521555,1.1722494768743574,0.9815685940868032,0.4925087259846967,fine,0.14176018316958494,0.04520065176052661
es_0072,0.378522823948268,0.7093735453432972,0.4715486343251003,0.6214771270751953,0.2906264066696167,0.5284513235092163,-0.33085072139502925,0.3308507204055786,0.5439481846457825,0.5284513235092163,0.28745013809649933,1.1148786266242012,0.7623994420993547,0.45136471661411554,fine,0.07658448862394919,0.03690466050573947
es_0073,0.5622182887106253,0.5030475817027151,0.4918432856644769,0.4377816915512085,0.4969524145126343,0.5081567168235779,0.05917070700791016,-0.05917072296142578,0.5326329352066702,0.5081567168235779,0.270661003626727,0.935715460264898,0.9969477602134277,0.4572794147513304,cmp,0.09898945921169267,0.047546878380112144
es_0074,0.5566396114351684,0.5816059045388104,0.47166866476319486,0.4433603882789612,0.4183940887451172,0.5283312797546387,-0.024966293103642068,0.024966299533843994,0.5691227579869894,0.5283312797546387,0.30068535506475563,0.9416585246944162,0.9147612753731874,0.387074476331493,fine,0.08982135353642831,0.04648324176337838
es_0075,0.5244556271815322,0.41536738261381556,0.44344087607135313,0.47554439306259155,0.5846325755119324,0.5565590858459473,0.1090882445677166,-0.10908818244934082,0.46991150489767386,0.5565590858459473,0.26153351759434273,0.9752377892785615,1.0813256839511256,0.47756675748770105,cmp,0.1231160346749742,0.047101677249350375
es_0076,0.5976163103479495,0.28604239494891703,0.3277699860615765,0.4023836851119995,0.7139575481414795,0.6722300052642822,0.31157391539903245,-0.31157386302948,0.44182935264843326,0.6722300052642822,0.2970109480567707,0.8970882784342358,1.1949540619212806,0.4142909178675961,cmp,0.1327210888447574,0.041488472983049654
es_0077,0.5722860368424161,0.3575866331303239,0.530009248510315,0.42771393060684204,0.642413318157196,0.46999073028564453,0.21469940371209217,-0.214699387550354,0.46493633498637,0.46999073028564453,0.2185157676165751,0.9248934675491912,1.1335019778277196,0.5724480807548391,cmp,0.10048635774297687,0.042364211097175065
es_0078,0.33499369143715074,0.3878203688689871,0.3956791785652012,0.6650062799453735,0.6121796369552612,0.6043208241462708,-0.05282667743183633,0.052826642990112305,0.3614070301530689,0.6043208241462708,0.21840579431435872,1.1532617296718466,1.1065076873940034,0.5272853423400782,head,0.16933969904249058,0.047835159489098535
es_0079,0.4470280040771576,0.45457254340421416,0.5361444586895839,0.5529719591140747,0.5454274415969849,0.463855504989624,-0.007544539327056565,0.007544517517089844,0.4508002737406859,0.463855504989624,0.20910618862544658,1.0516387173576696,1.0444399998044749,0.5777123055935902,head,0.11544418313411864,0.04730077548043346
es_0080,0.25607405085170776,0.38885264392832397,0.27333775400847293,0.743925929069519,0.611147403717041,0.726662278175354,-0.1327785930766162,0.13277852535247803,0.32246334739001586,0.726662278175354,0.23432195064247952,1.2197753474704203,1.1055743810994139,0.4659893608460786,fine,0.20428355597754788,0.04713920632242577
es_0081,0.5519225275463002,0.5058895560219241,0.49282321942382334,0.4480774402618408,0.4941104054450989,0.5071767568588257,0.04603297152437613,-0.04603296518325806,0.5289060417841122,0.5071767568588257,0.26824885095510453,0.9466546069752159,0.9940929976396338,0.46225520198599,cmp,0.10026332033824852,0.04772948867200069
es_0082,0.7431972752933902,0.3651360870915058,0.3910332315931849,0.25680267810821533,0.6348639726638794,0.6089667081832886,0.3780611882018844,-0.37806129455566406,0.5541666811924479,0.6089667081832886,0.33746905963062296,0.716662716633996,1.1268220027213651,0.3500704698703444,cmp,0.07773595919127475,0.03452015750712912
es_0083,0.5154070780944807,0.681612547409895,0.5218298361318766,0.48459291458129883,0.318387508392334,0.47817015647888184,-0.16620546931541424,0.16620540618896484,0.5985098127521878,0.47817015647888184,0.2861895308178599,0.9844723682313484,0.7979817699548103,0.41345968759786256,fine,0.07230648743849591,0.0440531441130692
es_0084,0.43514860640577413,0.6375804555323819,0.5833078670469114,0.5648513436317444,0.3624194860458374,0.4166920781135559,-0.20243184912660772,0.20243185758590698,0.536364530969078,0.4166920781135559,0.22349885103590783,1.0628747749328007,0.8513748228220263,0.5642348145616164,fine,0.07542661008794789,0.04175899365524687
es_0085,0.5771853854849724,0.5363944271559977,0.5684321563395199,0.42281460762023926,0.46360552310943604,0.43156784772872925,0.040790958328974725,-0.04079091548919678,0.5567899063204851,0.43156784772872925,0.24029262150781253,0.9195810073234738,0.9629180368484149,0.5136781846921862,cmp,0.08316323420156908,0.04787496534160432
es_0086,0.47069133113369643,0.48284802186159925,0.41134342236382665,0.5293086171150208,0.517151951789856,0.5886565446853638,-0.012156690727902819,0.012156665325164795,0.47676967649764784,0.5886565446853638,0.2806535903778641,1.0288913148300003,1.0170073531085215,0.4375080563157044,fine,0.12729858916667702,0.047613034651897555
es_0087,0.3359857336373082,0.41251785852095735,0.36714719170856946,0.6640142202377319,0.5874821543693542,0.6328528523445129,-0.07653212488364913,0.07653206586837769,0.3742517960791328,0.6328528523445129,0.23684631664373618,1.152401203021493,1.083957694265826,0.4952500050585356,fine,0.1695682584018219,0.04775532136859911
es_0088,0.35127078007423884,0.32508330914206063,0.33501430358338624,0.6487292051315308,0.674916684627533,0.6649856567382812,0.026187470932178214,-0.026187479496002197,0.33817704460814973,0.6649856567382812,0.2248828841025615,1.1390603319629393,1.161823300556448,0.49770799983716846,cmp,0.1901179627389475,0.04807446975180457
es_0089,0.547315777253853,0.57572184475583,0.7140225153896672,0.452684223651886,0.42427802085876465,0.28597742319107056,-0.02840606750197694,0.028406202793121338,0.5615188110048415,0.28597742319107056,0.16058170264447832,0.9515085104676121,0.9211711624276676,0.6742537473876971,head,0.05897736856906663,0.04360848734293831
